,Employer,Job Title,Base Salary,Location,Ethnicity,Gender,Sexual Orientation
1629,GOOGLE LLC,PRODUCT MANAGER,135000,"MOUNTAIN VIEW, CA",Black,Male,Pansexual
1630,GOOGLE LLC,PRODUCT MANAGER,135000,"MOUNTAIN VIEW, CA",Hispanic,Male,Bisexual
1631,GOOGLE LLC,PRODUCT MANAGER,135000,"MOUNTAIN VIEW, CA",Hispanic,Non-binary,Asexual
1632,GOOGLE LLC,PRODUCT MANAGER,135000,"MOUNTAIN VIEW, CA",Asian,Non-binary,Heterosexual
1633,GOOGLE LLC,PRODUCT MANAGER,135000,"MOUNTAIN VIEW, CA",White,Male,Homosexual
1634,GOOGLE LLC,PRODUCT MANAGER,135000,"SUNNYVALE, CA",White,Non-binary,Fluid
1635,GOOGLE LLC,PRODUCT MANAGER,135000,"MOUNTAIN VIEW, CA",Hispanic,Male,Heterosexual
1636,GOOGLE LLC,PRODUCT MANAGER,135000,"MOUNTAIN VIEW, CA",Asian,Male,Heterosexual
1637,GOOGLE LLC,PRODUCT MANAGER,135000,"MOUNTAIN VIEW, CA",Black,Male,Heterosexual
1638,GOOGLE LLC,PRODUCT MANAGER,135000,"MOUNTAIN VIEW, CA",Hispanic,Female,Queer
1639,GOOGLE LLC,PRODUCT MANAGER,135000,"MOUNTAIN VIEW, CA",White,Non-binary,Heterosexual
1640,GOOGLE LLC,PRODUCT MANAGER,135000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
1641,GOOGLE LLC,PRODUCT MANAGER,136000,"NEW YORK, NY",White,Female,Heterosexual
1642,GOOGLE LLC,PRODUCT MANAGER,137000,"SUNNYVALE, CA",White,Female,Heterosexual
1643,GOOGLE LLC,PRODUCT MANAGER,138000,"SAN BRUNO, CA",White,Female,Queer
1644,GOOGLE LLC,PRODUCT MANAGER,139000,"SUNNYVALE, CA",Asian,Female,Heterosexual
1645,GOOGLE LLC,PRODUCT MANAGER,139650,"MOUNTAIN VIEW, CA",White,Female,Fluid
1646,GOOGLE LLC,PRODUCT MANAGER,140000,"MOUNTAIN VIEW, CA",Asian,Male,Heterosexual
1647,GOOGLE LLC,PRODUCT MANAGER,140000,"MOUNTAIN VIEW, CA",Asian,Female,Fluid
1648,GOOGLE LLC,PRODUCT MANAGER,140000,"MOUNTAIN VIEW, CA",Asian,Non-binary,Bisexual
1649,GOOGLE LLC,PRODUCT MANAGER,140000,"MOUNTAIN VIEW, CA",Black,Male,Pansexual
1650,GOOGLE LLC,PRODUCT MANAGER,140000,"MOUNTAIN VIEW, CA",Asian,Male,Heterosexual
1651,GOOGLE LLC,PRODUCT MANAGER,140000,"MOUNTAIN VIEW, CA",White,Female,Bisexual
1652,GOOGLE LLC,PRODUCT MANAGER,140000,"SAN FRANCISCO, CA",White,Non-binary,Fluid
1653,GOOGLE LLC,PRODUCT MANAGER,140000,"MOUNTAIN VIEW, CA",Black,Female,Heterosexual
1654,GOOGLE LLC,PRODUCT MANAGER,140000,"SAN FRANCISCO, CA",Asian,Female,Heterosexual
1655,GOOGLE LLC,PRODUCT MANAGER,140000,"SUNNYVALE, CA",Asian,Male,Asexual
1656,GOOGLE LLC,PRODUCT MANAGER,140500,"NEW YORK, NY",Asian,Female,Bisexual
1657,GOOGLE LLC,PRODUCT MANAGER,140500,"NEW YORK, NY",Asian,Female,Homosexual
1658,GOOGLE LLC,PRODUCT MANAGER,141000,"NEW YORK, NY",White,Female,Fluid
1659,GOOGLE LLC,PRODUCT MANAGER,142000,"NEW YORK, NY",White,Female,Bisexual
1660,GOOGLE LLC,PRODUCT MANAGER,142000,"KIRKLAND, WA",Hispanic,Male,Pansexual
1661,GOOGLE LLC,PRODUCT MANAGER,142000,"SOUTH KIRKLAND, WA",Hispanic,Transgender Male,Heterosexual
1662,GOOGLE LLC,PRODUCT MANAGER,142000,"SOUTH KIRKLAND, WA",Hispanic,Male,Heterosexual
1663,GOOGLE LLC,PRODUCT MANAGER,142000,"SOUTH KIRKLAND, WA",Hispanic,Gender Fluid,Asexual
1664,GOOGLE LLC,PRODUCT MANAGER,142000,"KIRKLAND, WA",White,Transgender Female,Bisexual
1665,GOOGLE LLC,PRODUCT MANAGER,145000,"SAN BRUNO, CA",White,Non-binary,Homosexual
1666,GOOGLE LLC,PRODUCT MANAGER,145000,"SAN BRUNO, CA",Black,Male,Heterosexual
1667,GOOGLE LLC,PRODUCT MANAGER,145000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
1668,GOOGLE LLC,PRODUCT MANAGER,146000,"MOUNTAIN VIEW, CA",White,Male,Fluid
1669,GOOGLE LLC,PRODUCT MANAGER,146000,"MOUNTAIN VIEW, CA",Hispanic,Male,Homosexual
1670,GOOGLE LLC,PRODUCT MANAGER,146000,"MOUNTAIN VIEW, CA",White,Transgender Male,Heterosexual
1671,GOOGLE LLC,PRODUCT MANAGER,147000,"MOUNTAIN VIEW, CA",White,Male,Pansexual
1672,GOOGLE LLC,PRODUCT MANAGER,147175,"MOUNTAIN VIEW, CA",Asian,Male,Homosexual
1673,GOOGLE LLC,PRODUCT MANAGER,147900,"MOUNTAIN VIEW, CA",Asian,Male,Heterosexual
1674,GOOGLE LLC,PRODUCT MANAGER,148000,"MOUNTAIN VIEW, CA",Asian,Male,Fluid
1675,GOOGLE LLC,PRODUCT MANAGER,148000,"MOUNTAIN VIEW, CA",Asian,Female,Homosexual
1676,GOOGLE LLC,PRODUCT MANAGER,148000,"MOUNTAIN VIEW, CA",Hispanic,Female,Heterosexual
1677,GOOGLE LLC,PRODUCT MANAGER,149000,"BOULDER, CO",Asian,Non-binary,Queer
1678,GOOGLE LLC,PRODUCT MANAGER,149000,"BOULDER, CO",White,Male,Queer
1679,GOOGLE LLC,PRODUCT MANAGER,150000,"MOUNTAIN VIEW, CA",Black,Gender Fluid,Heterosexual
1680,GOOGLE LLC,PRODUCT MANAGER,150000,"CAMBRIDGE, MA",White,Male,Queer
1681,GOOGLE LLC,PRODUCT MANAGER,150000,"MOUNTAIN VIEW, CA",Hispanic,Male,Heterosexual
1682,GOOGLE LLC,PRODUCT MANAGER,150000,"MOUNTAIN VIEW, CA",White,Male,Queer
1683,GOOGLE LLC,PRODUCT MANAGER,153000,"MOUNTAIN VIEW, CA",Asian,Male,Heterosexual
1684,GOOGLE LLC,PRODUCT MANAGER,155000,"SAN FRANCISCO, CA",Asian,Gender Fluid,Heterosexual
1685,GOOGLE LLC,PRODUCT MANAGER,156000,"MOUNTAIN VIEW, CA",Asian,Male,Asexual
1686,GOOGLE LLC,PRODUCT MANAGER,156000,"MOUNTAIN VIEW, CA",Asian,Transgender Male,Pansexual
1687,GOOGLE LLC,PRODUCT MANAGER,156000,"MOUNTAIN VIEW, CA",White,Male,Homosexual
1688,GOOGLE LLC,PRODUCT MANAGER,157000,"MOUNTAIN VIEW, CA",White,Male,Fluid
1689,GOOGLE LLC,PRODUCT MANAGER,157500,"KIRKLAND, WA",Asian,Female,Fluid
1690,GOOGLE LLC,PRODUCT MANAGER,158000,"SAN BRUNO, CA",Asian,Female,Heterosexual
1691,GOOGLE LLC,PRODUCT MANAGER,158000,"SAN BRUNO, CA",Black,Male,Asexual
1692,GOOGLE LLC,PRODUCT MANAGER,159500,"MOUNTAIN VIEW, CA",White,Gender Fluid,Heterosexual
1693,GOOGLE LLC,PRODUCT MANAGER,160000,"MOUNTAIN VIEW, CA",Asian,Transgender Male,Asexual
1694,GOOGLE LLC,PRODUCT MANAGER,160000,"MOUNTAIN VIEW, CA",White,Male,Pansexual
1695,GOOGLE LLC,PRODUCT MANAGER,160000,"MOUNTAIN VIEW, CA",Asian,Non-binary,Heterosexual
1696,GOOGLE LLC,PRODUCT MANAGER,161000,"SUNNYVALE, CA",White,Female,Queer
1697,GOOGLE LLC,PRODUCT MANAGER,161000,"MOUNTAIN VIEW, CA",White,Transgender Male,Bisexual
1698,GOOGLE LLC,PRODUCT MANAGER,161000,"MOUNTAIN VIEW, CA",Asian,Male,Bisexual
1699,GOOGLE LLC,PRODUCT MANAGER,161000,"NEW YORK, NY",White,Male,Heterosexual
1700,GOOGLE LLC,PRODUCT MANAGER,162000,"MOUNTAIN VIEW, CA",White,Transgender Female,Heterosexual
1701,GOOGLE LLC,PRODUCT MANAGER,163000,"MOUNTAIN VIEW, CA",Asian,Female,Pansexual
1702,GOOGLE LLC,PRODUCT MANAGER,163000,"MOUNTAIN VIEW, CA",Asian,Male,Asexual
1703,GOOGLE LLC,PRODUCT MANAGER,163000,"MOUNTAIN VIEW, CA",Hispanic,Male,Heterosexual
1704,GOOGLE LLC,PRODUCT MANAGER,163800,"NEW YORK CITY, NY",Black,Male,Heterosexual
1705,GOOGLE LLC,PRODUCT MANAGER,164000,"NEW YORK, NY",Asian,Female,Homosexual
1706,GOOGLE LLC,PRODUCT MANAGER,164000,"PALO ALTO, CA",Asian,Male,Bisexual
1707,GOOGLE LLC,PRODUCT MANAGER,164160,"SUNNYVALE, CA",White,Male,Bisexual
1708,GOOGLE LLC,PRODUCT MANAGER,165000,"KIRKLAND, WA",Black,Female,Heterosexual
1709,GOOGLE LLC,PRODUCT MANAGER,165000,"MOUNTAIN VIEW, CA",White,Female,Heterosexual
1710,GOOGLE LLC,PRODUCT MANAGER,165000,"MOUNTAIN VIEW, CA",Asian,Female,Bisexual
1711,GOOGLE LLC,PRODUCT MANAGER,165000,"SAN BRUNO, CA",Asian,Female,Heterosexual
1712,GOOGLE LLC,PRODUCT MANAGER,168345,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
1713,GOOGLE LLC,PRODUCT MANAGER,170000,"MOUNTAIN VIEW, CA",Hispanic,Male,Heterosexual
1714,GOOGLE LLC,PRODUCT MANAGER,170000,"SUNNYVALE, CA",White,Male,Heterosexual
1715,GOOGLE LLC,PRODUCT MANAGER,170000,"KIRKLAND, WA",Asian,Male,Bisexual
1716,GOOGLE LLC,PRODUCT MANAGER,170034,"SUNNYVALE, CA",White,Male,Heterosexual
1717,GOOGLE LLC,PRODUCT MANAGER,170034,"SUNNYVALE, CA",White,Female,Heterosexual
1718,GOOGLE LLC,PRODUCT MANAGER,170034,"SUNNYVALE, CA",White,Male,Heterosexual
1719,GOOGLE LLC,PRODUCT MANAGER,171000,"SUNNYVALE, CA",White,Male,Heterosexual
1720,GOOGLE LLC,PRODUCT MANAGER,171000,"SUNNYVALE, CA",White,Male,Heterosexual
1721,GOOGLE LLC,PRODUCT MANAGER,172000,"SUNNYVALE, CA",White,Male,Heterosexual
1722,GOOGLE LLC,PRODUCT MANAGER,172000,"CAMBRIDGE, MA",Black,Male,Heterosexual
1723,GOOGLE LLC,PRODUCT MANAGER,173000,"S KIRKLAND, WA",Hispanic,Female,Heterosexual
1724,GOOGLE LLC,PRODUCT MANAGER,174000,"MOUNTAIN VIEW, CA",White,Male,Homosexual
1725,GOOGLE LLC,PRODUCT MANAGER,174000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
1726,GOOGLE LLC,PRODUCT MANAGER,174500,"KIRKLAND, WA",Asian,Male,Heterosexual
1727,GOOGLE LLC,PRODUCT MANAGER,175000,"SAN BRUNO, CA",White,Female,Heterosexual
1728,GOOGLE LLC,PRODUCT MANAGER,175000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
1729,GOOGLE LLC,PRODUCT MANAGER,175000,"SUNNYVALE, CA",Black,Male,Heterosexual
1730,GOOGLE LLC,PRODUCT MANAGER,175380,"SUNNYVALE, CA",White,Female,Heterosexual
1731,GOOGLE LLC,PRODUCT MANAGER,175500,"SAN BRUNO, CA",White,Male,Heterosexual
1732,GOOGLE LLC,PRODUCT MANAGER,176000,"SUNNYVALE, CA",White,Male,Homosexual
1733,GOOGLE LLC,PRODUCT MANAGER,176000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
1734,GOOGLE LLC,PRODUCT MANAGER,176000,"KIRKLAND, WA",Black,Male,Heterosexual
1735,GOOGLE LLC,PRODUCT MANAGER,176000,"NEW YORK, NY",Hispanic,Male,Homosexual
1736,GOOGLE LLC,PRODUCT MANAGER,176000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
1737,GOOGLE LLC,PRODUCT MANAGER,176200,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
1738,GOOGLE LLC,PRODUCT MANAGER,176200,"MOUNTAIN VIEW, CA",Asian,Male,Heterosexual
1739,GOOGLE LLC,PRODUCT MANAGER,179000,"SUNNYVALE, CA",White,Female,Homosexual
1740,GOOGLE LLC,PRODUCT MANAGER,179708,"MOUNTAIN VIEW, CA",Asian,Female,Heterosexual
1741,GOOGLE LLC,PRODUCT MANAGER,180000,"NEW YORK, NY",Asian,Male,Bisexual
1742,GOOGLE LLC,PRODUCT MANAGER,180000,"MOUNTAIN VIEW, CA",White,Female,Homosexual
1743,GOOGLE LLC,PRODUCT MANAGER,181000,"KIRKLAND, WA",Asian,Male,Heterosexual
1744,GOOGLE LLC,PRODUCT MANAGER,182000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
1745,GOOGLE LLC,PRODUCT MANAGER,183000,"SAN BRUNO, CA",Asian,Male,Heterosexual
1746,GOOGLE LLC,PRODUCT MANAGER,185000,"MOUNTAIN VIEW, CA",White,Female,Homosexual
1747,GOOGLE LLC,PRODUCT MANAGER,186000,"NEW YORK, NY",White,Female,Heterosexual
1748,GOOGLE LLC,PRODUCT MANAGER,186000,"SAN FRANCISCO, CA",Asian,Male,Heterosexual
1749,GOOGLE LLC,PRODUCT MANAGER,186000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
1750,GOOGLE LLC,PRODUCT MANAGER,186000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
1751,GOOGLE LLC,PRODUCT MANAGER,188000,"MOUNTAIN VIEW, CA",Black,Male,Heterosexual
1752,GOOGLE LLC,PRODUCT MANAGER,192000,"SUNNYVALE, CA",Black,Female,Homosexual
1753,GOOGLE LLC,PRODUCT MANAGER,195000,"MOUNTAIN VIEW, CA",Hispanic,Female,Heterosexual
1754,GOOGLE LLC,PRODUCT MANAGER,196000,"SUNNYVALE, CA",Asian,Male,Bisexual
1755,GOOGLE LLC,PRODUCT MANAGER,196000,"SUNNYVALE, CA",White,Male,Heterosexual
1756,GOOGLE LLC,PRODUCT MANAGER,200000,"SAN BRUNO, CA",White,Female,Heterosexual
1757,GOOGLE LLC,PRODUCT MANAGER,200000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
1758,GOOGLE LLC,PRODUCT MANAGER,202000,"SUNNYVALE, CA",White,Female,Heterosexual
1759,GOOGLE LLC,PRODUCT MANAGER,205065,"MOUNTAIN VIEW, CA",Asian,Male,Heterosexual
1760,GOOGLE LLC,PRODUCT MANAGER,208000,"NEW YORK, NY",White,Female,Bisexual
1761,GOOGLE LLC,PRODUCT MANAGER,210588,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
1762,GOOGLE LLC,PRODUCT MANAGER,212000,"MOUNTAIN VIEW, CA",Asian,Male,Heterosexual
1763,GOOGLE LLC,PRODUCT MANAGER,216000,"NEW YORK, NY",Asian,Male,Heterosexual
1764,GOOGLE LLC,PRODUCT MANAGER,216800,"SAN FRANCISCO, CA",Asian,Male,Bisexual
1765,GOOGLE LLC,PRODUCT MANAGER,218000,"SUNNYVALE, CA",Black,Male,Heterosexual
1766,GOOGLE LLC,PRODUCT MANAGER,218000,"SUNNYVALE, CA",Black,Male,Bisexual
1767,GOOGLE LLC,PRODUCT MANAGER,218000,"SUNNYVALE, CA",White,Female,Homosexual
1768,GOOGLE LLC,PRODUCT MANAGER,220000,"MOUNTAIN VIEW, CA",White,Male,Bisexual
1769,GOOGLE LLC,PRODUCT MANAGER,220000,"MOUNTAIN VIEW, CA",White,Female,Bisexual
1770,GOOGLE LLC,PRODUCT MANAGER,221000,"MOUNTAIN VIEW, CA",Asian,Male,Heterosexual
1771,GOOGLE LLC,PRODUCT MANAGER,222000,"NEW YORK, NY",Black,Male,Bisexual
1772,GOOGLE LLC,PRODUCT MANAGER,222000,"NEW YORK, NY",Asian,Male,Heterosexual
1773,GOOGLE LLC,PRODUCT MANAGER,224000,"SAN FRANCISCO, CA",Hispanic,Male,Heterosexual
1774,GOOGLE LLC,PRODUCT MANAGER,228000,"SUNNYVALE, CA",Asian,Female,Homosexual
1775,GOOGLE LLC,PRODUCT MANAGER,236000,"MOUNTAIN VIEW, CA",White,Female,Heterosexual
1776,GOOGLE LLC,PRODUCT MANAGER,236000,"MOUNTAIN VIEW, CA",White,Male,Heterosexual
1777,GOOGLE LLC,PRODUCT MANAGER,247416,"MOUNTAIN VIEW, CA",White,Male,Bisexual
1778,GOOGLE LLC,PRODUCT MANAGER,250000,"NEW YORK, NY",Asian,Male,Heterosexual
1914,GOOGLE LLC,PROGRAM MANAGER,72280,"MOUNTAIN VIEW, CA",Hispanic,Female,Heterosexual
1915,GOOGLE LLC,PROGRAM MANAGER,89000,"LITHIA SPRINGS, GA",Hispanic,Transgender Male,Asexual
1916,GOOGLE LLC,PROGRAM MANAGER,96000,"SUNNYVALE, CA",Asian,Transgender Female,Queer
1917,GOOGLE LLC,PROGRAM MANAGER,100000,"KIRKLAND, WA",White,Female,Heterosexual
1918,GOOGLE LLC,PROGRAM MANAGER,103813,"MOUNTAIN VIEW, CA",White,Female,Heterosexual
1919,GOOGLE LLC,PROGRAM MANAGER,104000,"MOUNTAIN VIEW, CA",American Indian,Female,Queer
1920,GOOGLE LLC,PROGRAM MANAGER,104000,"MOUNTAIN VIEW, CA",White,Non-binary,Homosexual
1921,GOOGLE LLC,PROGRAM MANAGER,104000,"MOUNTAIN VIEW, CA",American Indian,Transgender Female,Fluid
1922,GOOGLE LLC,PROGRAM MANAGER,104000,"MOUNTAIN VIEW, CA",Asian,Transgender Male,Heterosexual
1923,GOOGLE LLC,PROGRAM MANAGER,104000,"SUNNYVALE, CA",White,Female,Heterosexual
1924,GOOGLE LLC,PROGRAM MANAGER,105000,"ATLANTA, GA",Asian,Gender Fluid,Homosexual
1925,GOOGLE LLC,PROGRAM MANAGER,105300,"SUNNYVALE, CA",White,Transgender Female,Heterosexual
1926,GOOGLE LLC,PROGRAM MANAGER,106000,"BOULDER, CO",White,Female,Pansexual
1927,GOOGLE LLC,PROGRAM MANAGER,106000,"SAN FRANCISCO, CA",Asian,Female,Heterosexual
1928,GOOGLE LLC,PROGRAM MANAGER,106000,"SUNNYVALE, CA",American Indian,Transgender Male,Pansexual
1929,GOOGLE LLC,PROGRAM MANAGER,106000,"MOUNTAIN VIEW, CA",Asian,Gender Fluid,Heterosexual
1930,GOOGLE LLC,PROGRAM MANAGER,107625,"RESTON, VA",Black,Female,Homosexual
1931,GOOGLE LLC,PROGRAM MANAGER,108000,"AUSTIN, TX",White,Female,Asexual
1932,GOOGLE LLC,PROGRAM MANAGER,108000,"MOUNTAIN VIEW, CA",Hispanic,Transgender Female,Homosexual
1933,GOOGLE LLC,PROGRAM MANAGER,108000,"NEW YORK, NY",Black,Transgender Female,Pansexual
1934,GOOGLE LLC,PROGRAM MANAGER,108000,"MOUNTAIN VIEW, CA",White,Female,Homosexual
1935,GOOGLE LLC,PROGRAM MANAGER,108000,"MOUNTAIN VIEW, CA",Pacific Islander,Transgender Male,Homosexual
1936,GOOGLE LLC,PROGRAM MANAGER,109710,"SEATTLE, WA",Asian,Female,Heterosexual
1937,GOOGLE LLC,PROGRAM MANAGER,109710,"SEATTLE, WA",Asian,Non-binary,Homosexual
1938,GOOGLE LLC,PROGRAM MANAGER,110000,"SUNNYVALE, CA",White,Transgender Female,Bisexual
1939,GOOGLE LLC,PROGRAM MANAGER,110000,"SUNNYVALE, CA",White,Female,Asexual
1940,GOOGLE LLC,PROGRAM MANAGER,112000,"SUNNYVALE, CA",Hispanic,Gender Fluid,Heterosexual
1941,GOOGLE LLC,PROGRAM MANAGER,112000,"SUNNYVALE, CA",Black,Male,Fluid
1942,GOOGLE LLC,PROGRAM MANAGER,112000,"SUNNYVALE, CA",Hispanic,Female,Queer
1943,GOOGLE LLC,PROGRAM MANAGER,112000,"SUNNYVALE, CA",Pacific Islander,Female,Heterosexual
1944,GOOGLE LLC,PROGRAM MANAGER,112000,"SUNNYVALE, CA",White,Non-binary,Queer
1945,GOOGLE LLC,PROGRAM MANAGER,112000,"SUNNYVALE, CA",Asian,Transgender Female,Heterosexual
1946,GOOGLE LLC,PROGRAM MANAGER,112000,"MOUNTAIN VIEW, CA",American Indian,Transgender Female,Homosexual
1947,GOOGLE LLC,PROGRAM MANAGER,112000,"SAN FRANCISCO, CA",Asian,Female,Pansexual
1948,GOOGLE LLC,PROGRAM MANAGER,112337,"SUNNYVALE, CA",White,Non-binary,Pansexual
1949,GOOGLE LLC,PROGRAM MANAGER,113000,"MOUNTAIN VIEW, CA",Asian,Male,Queer
1950,GOOGLE LLC,PROGRAM MANAGER,114000,"MOUNTAIN VIEW, CA",Pacific Islander,Female,Heterosexual
1951,GOOGLE LLC,PROGRAM MANAGER,114000,"SEATTLE, WA",Asian,Non-binary,Homosexual
1952,GOOGLE LLC,PROGRAM MANAGER,114000,"NEW YORK, NY",White,Female,Bisexual
1953,GOOGLE LLC,PROGRAM MANAGER,114000,"MOUNTAIN VIEW, CA",Asian,Transgender Male,Pansexual
1954,GOOGLE LLC,PROGRAM MANAGER,114000,"SEATTLE, WA",White,Gender Fluid,Homosexual
1955,GOOGLE LLC,PROGRAM MANAGER,114000,"MOUNTAIN VIEW, CA",American Indian,Female,Homosexual
1956,GOOGLE LLC,PROGRAM MANAGER,115000,"SUNNYVALE, CA",White,Transgender Female,Homosexual
1957,GOOGLE LLC,PROGRAM MANAGER,115000,"MOUNTAIN VIEW, CA",Pacific Islander,Non-binary,Heterosexual
1958,GOOGLE LLC,PROGRAM MANAGER,116000,"SUNNYVALE, CA",Hispanic,Female,Queer
1959,GOOGLE LLC,PROGRAM MANAGER,116000,"SUNNYVALE, CA",Asian,Transgender Female,Homosexual
1960,GOOGLE LLC,PROGRAM MANAGER,116000,"SUNNYVALE, CA",Pacific Islander,Male,Homosexual
1961,GOOGLE LLC,PROGRAM MANAGER,116000,"SUNNYVALE, CA",Black,Transgender Female,Pansexual
1962,GOOGLE LLC,PROGRAM MANAGER,117000,"NEW YORK, NY",Pacific Islander,Female,Bisexual
1963,GOOGLE LLC,PROGRAM MANAGER,117000,"MOUNTAIN VIEW, CA",Hispanic,Transgender Male,Heterosexual
1964,GOOGLE LLC,PROGRAM MANAGER,117000,"MOUNTAIN VIEW, CA",American Indian,Female,Heterosexual
1965,GOOGLE LLC,PROGRAM MANAGER,118000,"NEW YORK CITY, NY",American Indian,Transgender Male,Queer
1966,GOOGLE LLC,PROGRAM MANAGER,118000,"NEW YORK, NY",Black,Female,Heterosexual
1967,GOOGLE LLC,PROGRAM MANAGER,118000,"SUNNYVALE, CA",Asian,Male,Heterosexual
1968,GOOGLE LLC,PROGRAM MANAGER,118992,"SAN BRUNO, CA",White,Transgender Female,Bisexual
1969,GOOGLE LLC,PROGRAM MANAGER,118992,"SAN BRUNO, CA",Asian,Gender Fluid,Heterosexual
1970,GOOGLE LLC,PROGRAM MANAGER,119000,"NEW YORK, NY",Black,Female,Bisexual
1971,GOOGLE LLC,PROGRAM MANAGER,120000,"SEATTLE, WA",Pacific Islander,Female,Heterosexual
1972,GOOGLE LLC,PROGRAM MANAGER,120000,"NEW YORK, NY",Black,Transgender Female,Fluid
1973,GOOGLE LLC,PROGRAM MANAGER,120000,"BELLEVUE, WA",American Indian,Gender Fluid,Heterosexual
1974,GOOGLE LLC,PROGRAM MANAGER,120000,"BELLEVUE, WA",Asian,Non-binary,Bisexual
1975,GOOGLE LLC,PROGRAM MANAGER,123900,"SUNNYVALE, CA",American Indian,Female,Heterosexual
1976,GOOGLE LLC,PROGRAM MANAGER,124000,"NEW YORK, NY",White,Transgender Female,Asexual
1977,GOOGLE LLC,PROGRAM MANAGER,124000,"MOUNTAIN VIEW, CA",Asian,Female,Homosexual
1978,GOOGLE LLC,PROGRAM MANAGER,124000,"MOUNTAIN VIEW, CA",Hispanic,Female,Fluid
1979,GOOGLE LLC,PROGRAM MANAGER,125000,"SUNNYVALE, CA",American Indian,Transgender Female,Heterosexual
1980,GOOGLE LLC,PROGRAM MANAGER,125000,"MOUNTAIN VIEW, CA",Hispanic,Gender Fluid,Pansexual
1981,GOOGLE LLC,PROGRAM MANAGER,125000,"MOUNTAIN VIEW, CA",White,Female,Homosexual
1982,GOOGLE LLC,PROGRAM MANAGER,125000,"MOUNTAIN VIEW, CA",White,Transgender Female,Heterosexual
1983,GOOGLE LLC,PROGRAM MANAGER,125000,"MOUNTAIN VIEW, CA",Asian,Transgender Male,Fluid
1984,GOOGLE LLC,PROGRAM MANAGER,125000,"SAN FRANCISCO, CA",White,Non-binary,Heterosexual
1985,GOOGLE LLC,PROGRAM MANAGER,125000,"SUNNYVALE, CA",White,Transgender Male,Bisexual
1986,GOOGLE LLC,PROGRAM MANAGER,125000,"NEW YORK, NY",Black,Non-binary,Homosexual
1987,GOOGLE LLC,PROGRAM MANAGER,125000,"MOUNTAIN VIEW, CA",Black,Female,Homosexual
1988,GOOGLE LLC,PROGRAM MANAGER,125000,"MOUNTAIN VIEW, CA",Black,Male,Pansexual
1989,GOOGLE LLC,PROGRAM MANAGER,125000,"MOUNTAIN VIEW, CA",Asian,Transgender Female,Pansexual
1990,GOOGLE LLC,PROGRAM MANAGER,125000,"MOUNTAIN VIEW, CA",Pacific Islander,Transgender Female,Fluid
1991,GOOGLE LLC,PROGRAM MANAGER,125000,"SAN BRUNO, CA",White,Transgender Female,Bisexual
1992,GOOGLE LLC,PROGRAM MANAGER,125000,"MOUNTAIN VIEW, CA",Asian,Transgender Female,Heterosexual
1993,GOOGLE LLC,PROGRAM MANAGER,125000,"SAN FRANCISCO, CA",American Indian,Non-binary,Pansexual
1994,GOOGLE LLC,PROGRAM MANAGER,125000,"SAN FRANCISCO, CA",Asian,Female,Homosexual
1995,GOOGLE LLC,PROGRAM MANAGER,125000,"SAN BRUNO, CA",White,Female,Fluid
1996,GOOGLE LLC,PROGRAM MANAGER,125000,"SUNNYVALE, CA",Hispanic,Female,Fluid
1997,GOOGLE LLC,PROGRAM MANAGER,125000,"SUNNYVALE, CA",American Indian,Female,Heterosexual
1998,GOOGLE LLC,PROGRAM MANAGER,125000,"MOUNTAIN VIEW, CA",Pacific Islander,Female,Homosexual
1999,GOOGLE LLC,PROGRAM MANAGER,126000,"LOS ANGELES, CA",American Indian,Female,Heterosexual
2000,GOOGLE LLC,PROGRAM MANAGER,127000,"MOUNTAIN VIEW, CA",Black,Gender Fluid,Heterosexual
2001,GOOGLE LLC,PROGRAM MANAGER,127000,"SUNNYVALE, CA",White,Female,Queer
2002,GOOGLE LLC,PROGRAM MANAGER,127000,"SUNNYVALE, CA",White,Gender Fluid,Bisexual
2003,GOOGLE LLC,PROGRAM MANAGER,127000,"SUNNYVALE, CA",Hispanic,Male,Fluid
2004,GOOGLE LLC,PROGRAM MANAGER,127000,"SUNNYVALE, CA",White,Female,Pansexual
2005,GOOGLE LLC,PROGRAM MANAGER,128000,"MOUNTAIN VIEW, CA",Hispanic,Transgender Male,Heterosexual
2006,GOOGLE LLC,PROGRAM MANAGER,129000,"MOUNTAIN VIEW, CA",Hispanic,Female,Queer
2007,GOOGLE LLC,PROGRAM MANAGER,129000,"SUNNYVALE, CA",Hispanic,Male,Pansexual
2008,GOOGLE LLC,PROGRAM MANAGER,129000,"SUNNYVALE, CA",Black,Female,Queer
2009,GOOGLE LLC,PROGRAM MANAGER,129540,"SUNNYVALE, CA",White,Male,Heterosexual
2010,GOOGLE LLC,PROGRAM MANAGER,129600,"MOUNTAIN VIEW, CA",White,Non-binary,Fluid
